job_id,title,company_name,city,work_address,salary_min,salary_max,salary_currency,salary_period,recruitment,employment,work_mode,education_min_level,experience_min_months,experience_max_months,requirements_json,responsibilities_json,skills_json,certificates_json,benefits_json,source_url,scraped_at,content_hash,extraction_mode
0f2f28edb67f9ee7031539y7FlVX,hr实习生-飞书-深圳,字节跳动,深圳,深圳南山区深圳湾创新科技中心深圳湾创新科技中心2栋B座,340.0,350.0,CNY,day,internship,internship,unknown,4,,,"[""本科及以上学历在读，人力资源、工商管理、心理学专业优先"",""熟练运用Excel、Word、PPT等办公软件"",""为人正直、亲和力好、耐心、细致、认真、负责"",""善与人沟通、逻辑思维能力及应变能力较好，富于团队协助精神"",""能够连续实习4个月及以上，每周出勤4天以上""]","[""头部人才的高招/校招等（筋斗云项目）"",""人才mapping工作，比如顶尖实验室/Top院校摸排等"",""根据岗位描述进行简历的筛选、搜索并进行简历的推荐以及候选人意向沟通"",""负责跟进面试安排、面试反馈等招聘流程"",""负责招聘渠道开拓及维护，更新招聘信息，负责人才市场的盘点和研究"",""协助进行人力资源相关的数据统计工作，协助探索招聘的最佳实践""]","[""Excel"",""Word"",""PPT""]",[],"[""就近租房补贴"",""年度体检"",""免费健身设施"",""家庭关爱假"",""家属自选保险"",""住房补贴"",""团建聚餐"",""餐补"",""带薪年假"",""股票期权"",""绩效奖金"",""年终奖"",""定期体检"",""意外险"",""补充医疗保险"",""五险一金""]",https://www.zhipin.com/job_detail/0f2f28edb67f9ee7031539y7FlVX.html,2026-07-15T12:47:47+08:00,3fc73a2642b838e143d66963b5a9f1837c448fb6a37a47f337d19f43bab7e43c,rules
10bfea13f361f4810nVy2t28E1FQ,天猫图拉斯运营管培生（27届实习生）,图拉斯,深圳,深圳龙华区深圳市龙华区展滔电子商务产业园C座1311,5000.0,7000.0,CNY,month,internship,internship,unknown,4,,,"[""性格积极乐观、有较强的上进心，工作认真、有较强的责任心，踏实工作、能做实事且不惧挑战"",""具备良好的沟通表达能力、积极的团队合作意识以及较强的团队合作精神"",""熟悉Excel、Word的基础操作"",""全日制本科以上学历，不限专业只考察基本素质""]","[""熟悉天猫规则和电子商务基本流程，前期轮岗通过在线接待客户，及时、有效、妥善的处理客户的询单问题，促成订单成交"",""通过实时了解产品信息，较为精准地判断客户需求，快速成交客户"",""熟悉售前、售后客服流程和内容，接待好客户，减少客户流失量"",""定期进行接单成交、流失分析，总结客户需求，优化客户服务方案"",""考核晋升到运营岗位后独立运营产品链接，从前期市场调查、产品上架、关键词优化、标题卖点提炼、站内广告运营等全流程导师一对一带教""]","[""Excel"",""Word""]",[],"[""五险一金""]",https://www.zhipin.com/job_detail/10bfea13f361f4810nVy2t28E1FQ.html,2026-07-15T12:44:00+08:00,95eb6d99b83e790f11d5e68e23fe39e1a276c48f490e0a144625e9a151bc206c,rules
19dc4e563032bf450nd73dq-FVdT,揭阳冷藏车货运司机,广州尚熹生物科技,无固定办公点,,5000.0,8000.0,CNY,month,unknown,unknown,unknown,0,0,,"[""具备良好的沟通能⼒，能够与团队成员有效协作"",""能够适应灵活的工作需求，保持工作的⾼效性"",""对工作认真负责，能够承担相应的运输任务""]","[""负责揭阳地区的货物运输⼯作"",""确保货物按时安全到达⽬的地"",""遵守交通规则，保持良好的驾驶记录""]",[],[],"[""夜班补助"",""底薪加提成"",""绩效奖金"",""意外险""]",https://www.zhipin.com/job_detail/19dc4e563032bf450nd73dq-FVdT.html,2026-07-15T12:42:39+08:00,33371800e04806ffb8ebde7d1cf572acda22104f3100c11dd782308bf56c1a2f,rules
1a3b5d97e2b8b8d40nV539S9FlpW,人事专员（周末双休）,中国人寿保险,莆田,莆田城厢区中国人寿(荔城北大道店),5000.0,7000.0,CNY,month,unknown,unknown,unknown,3,0,,"[""满21周岁""]","[""协助完成日常人事相关事务性工作"",""支持员⼯关系的维护与沟通协调"",""按要求完成上级交办的其他⼯作任务""]",[],[],"[""补充医疗保险"",""意外险"",""定期体检"",""绩效奖金"",""保底工资"",""底薪加提成"",""员工旅游"",""零食下午茶"",""有无线网"",""节日福利""]",https://www.zhipin.com/job_detail/1a3b5d97e2b8b8d40nV539S9FlpW.html,2026-07-15T12:40:48+08:00,2619cb009dd1c3449d5e110a16e74d7b466c7e32388fa76c31c74f4c6ffb40fd,rules
1c56add3da1a1f860nd-2d-4FldQ,站岗保安直招6k到7k,重庆渝易胜文化传媒,重庆,重庆两江新区富力海洋广场网商产业园四栋负三楼3-152,6000.0,7000.0,CNY,month,unknown,unknown,unknown,0,0,,[],[],[],[],"[""保底工资"",""有无线网"",""生日福利""]",https://www.zhipin.com/job_detail/1c56add3da1a1f860nd-2d-4FldQ.html,2026-07-15T12:44:09+08:00,694e71f4b69e41c28749545f0ddb91e39a643743c921682c12f5c78ba765100a,rules
1e0fe9c0717375600nd92dS6GFpQ,近新天地提供住宿无责永久保底8000网红培训,光宇传媒,恩施土家族苗族自治州,恩施土家族苗族自治州恩施市光宇文化传媒(恩施分公司)光宇传媒7楼,8000.0,13000.0,CNY,month,unknown,unknown,unknown,0,0,,"[""热爱新媒体行业，对网络热点有敏锐感知"",""具备良好的表达能⼒，愿意展示自我"",""能适应快速学习节奏，积极配合培训安排""]","[""参与⽹红孵化培训计划，完成指定课程及任务"",""配合团队进⾏内容创作与个⼈IP打造""]",[],[],"[""生日福利"",""免费工装"",""有无线网"",""宿舍有空调"",""包住"",""团建聚餐"",""零食下午茶"",""全勤奖"",""底薪加提成"",""保底工资""]",https://www.zhipin.com/job_detail/1e0fe9c0717375600nd92dS6GFpQ.html,2026-07-15T12:45:09+08:00,71b7d8420f877d09fffdd8812cd9ef962955f830043baf04983220b36e07348f,rules
21063ac030c4c2c003d53tu5GVJX,正规贷款公司！45%提成！单双轮休,万众,郑州,郑州金水区中华保险大厦28楼整层,15000.0,16000.0,CNY,month,unknown,unknown,onsite,0,0,,[],[],[],[],"[""福利多多"",""生日福利"",""节日福利"",""通讯补贴"",""免费工装"",""有无线网"",""团建聚餐"",""零食下午茶"",""员工旅游"",""带薪年假"",""全勤奖"",""工龄奖"",""底薪加提成"",""保底工资"",""年终奖"",""意外险"",""补充医疗保险"",""五险一金"",""团建""]",https://www.zhipin.com/job_detail/21063ac030c4c2c003d53tu5GVJX.html,2026-07-15T12:44:57+08:00,d95f64943753476d476e217ef36454eb198fa1d3629061de81cd7cafe03b08cc,rules
218ef99fcb6fab1d03Jz2t-9FVZY,二手车销售/无责保底4600/均薪1.2/六险一金,瓜子二手车,成都,成都武侯区盈创空间-3栋5楼,7000.0,12000.0,CNY,month,unknown,part_time,unknown,3,0,,"[""大专及同等学历优先，其他学历面议"",""能够熟练操作电脑"",""性格活泼、外向，能够主动、持续与客户保持互动"",""有良好的沟通能力及表达能力"",""主动性强，遇到问题能够寻求资源、积极解决，具有良好的客户服务意识"",""有汽车、金融或房产销售经验的优先考虑 核心能力：有较强的抗压能力，目标感强，想挣钱，有发展晋升欲望""]","[""承接全国高精客户资源，与客户建立长期友好沟通关系"",""带客户了解平台流程，平台寻找匹配车源，解答客户顾虑，促使订单成交"",""在途订单跟进，维护成交客户 岗位优势"",""固定办公室办公，不用风吹日晒，9小时工作制，每月固定4天休假（节假日多调休）"",""不需要自己去找资源，系统下发Ai大模型识别后的高意向客户资源"",""拒绝高频电话洗客户，不需要每天外呼3-400客户，只需要维护高精客户资源"",""公司提供带薪培训，提供ai模型工具，提供成型话术，提供专业的师父1V1带教，帮助快速上手"",""有成熟的职业发展体系""]","[""AI""]",[],"[""生日福利"",""节日福利"",""有无线网"",""团建聚餐"",""零食下午茶"",""员工旅游"",""带薪年假"",""工龄奖"",""夜班补助"",""加班补助"",""企业年金"",""股票期权"",""底薪加提成"",""保底工资"",""绩效奖金"",""定期体检"",""意外险"",""补充医疗保险"",""五险一金""]",https://www.zhipin.com/job_detail/218ef99fcb6fab1d03Jz2t-9FVZY.html,2026-07-15T12:39:37+08:00,5c1602865c1dbf1859fb8258e1cabd340f0ae21262a4db5f49cb18cbbed779f7,rules
22020c762037c9cc0nV63927ElpZ,接受0经验全职-定海凯虹必胜客-有五险一金,必胜客浙江市场,舟山,舟山定海区必胜客(定海凯虹店)东瀛路凯虹广场一层（1号门）,4000.0,6000.0,CNY,month,unknown,full_time,unknown,2,0,,[],[],[],[],"[""节日福利"",""带薪年假"",""全勤奖"",""补充医疗保险"",""五险一金""]",https://www.zhipin.com/job_detail/22020c762037c9cc0nV63927ElpZ.html,2026-07-15T12:38:43+08:00,fb8101e1c5418602a4c17f773e2dd4fe58a17791e5ba59ceef21fbc294b2b296,rules
228719685c8ec3d21Xd73ty7EldS,兼职店员,朴朴超市,深圳,深圳福田区元初食品香山美树苑店 (SUNGIVEN FOODS)福田区农林路香山美树苑元初食品旁边(农林地铁站A出口),3000.0,4000.0,CNY,month,unknown,part_time,unknown,0,0,,[],"[""超市店员，工作轻松"",""【上班时间】 这是一份兼职"",""一天4小时，时间多可以根据门店需求多排班"",""一周需要五天出勤"",""时间灵活，完全可以下班后过来"",""工作时间弹性"",""【薪资问题】 21-31元/时 【工作地点】 就近安排"",""全市一百多家门店可安排，在家附近就能上班""]",[],[],"[""定期体检"",""年终奖"",""股票期权"",""带薪年假"",""节日福利"",""团建经费""]",https://www.zhipin.com/job_detail/228719685c8ec3d21Xd73ty7EldS.html,2026-07-15T12:41:21+08:00,37de26e5400d7547d3af2f6f24e20b332a002a055c246602a7f9dcee410f8ed9,rules
24339bae9d5e01680nd72d-1FFZT,软件测试(广州/长期稳定/全额公积金),法本,广州,广州黄埔区广州农村商业银行股份有限公司,8000.0,10000.0,CNY,month,unknown,unknown,unknown,3,36,60,[],[],"[""SQL""]",[],"[""节日福利"",""零食下午茶"",""带薪年假"",""五险一金"",""企业文化""]",https://www.zhipin.com/job_detail/24339bae9d5e01680nd72d-1FFZT.html,2026-07-15T12:46:08+08:00,89f78b84d3d57cb0ded4b0d3161ef5e02d6ca0a1cf43ce2c5b89a22985e3ac0d,rules
24c4b9fc58735d741HN60ty4E1VQ,扫扫地擦擦桌子一天350,京东世纪贸易有限公司,广州,广州天健创意园广州市天河区长湴白沙水路79号K101单元,8000.0,12000.0,CNY,month,unknown,unknown,unknown,0,0,,"[""年龄23-48周岁之内，以身份证年月日为准（不限经验，入职免费培训三天）"",""识字，会用智能手机，会使用地图导航系统""]","[""只做室内基础清洁，擦擦桌子，拖拖地，简单除尘，整理收纳家庭杂物"",""不拆洗油烟机，不擦玻璃，不洗衣不做饭，不带孩子""]",[],[],"[""五险一金"",""补充医疗保险"",""定期体检"",""全勤奖"",""年终奖"",""餐补""]",https://www.zhipin.com/job_detail/24c4b9fc58735d741HN60ty4E1VQ.html,2026-07-15T12:39:47+08:00,205011dc7b8a4a1559a64a00fd7e2deaf4cec9b5abf52ca149110e7dd959789b,rules
27733d44bbd33efd1HB72926FlFV,信息录入5000＋包住宿+时间自由,长春市松苑房地产...,长春,长春二道区晨宇科技城就近分配,5000.0,8000.0,CNY,month,unknown,unknown,unknown,0,0,,[],"[""只需要去指定的房源里，记录房源信息，拍下照片回传系统即可 包住、包吃、绩效奖金、有人带""]",[],[],"[""节日福利"",""免费工装"",""有无线网"",""包住"",""团建聚餐"",""员工旅游"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖""]",https://www.zhipin.com/job_detail/27733d44bbd33efd1HB72926FlFV.html,2026-07-15T12:38:59+08:00,8f83853f037043fc83a5b9fba5c3662ecc965402a236028a2f0fb61f7a586327,rules
27a03febb16fa6981HV82d-4FFdR,美容师/学徒,容燕堂健康科技有...,北京,北京大兴区宝韵诗素颜灯泡肌(荟聚店)232号,5000.0,10000.0,CNY,month,unknown,unknown,unknown,0,0,,"[""为顾客提供美容美体服务"",""热爱美容行业"",""不错的沟通能力"",""有服务意识"",""踏实努力，干净整洁""]",[],[],[],"[""全勤奖"",""餐补"",""包住"",""生日福利""]",https://www.zhipin.com/job_detail/27a03febb16fa6981HV82d-4FFdR.html,2026-07-15T12:39:10+08:00,0826c0cbb0eb64ada247e195ba7be9a209a19077dd1b3df7d84f56ecdf3bd35a,rules
2a6fb8db813d12690nd_3dS0FFBY,团播无责保底7k+ 无经验 带薪培训 00后公司,晋江星麦互娱文化传媒,泉州,泉州晋江市华鉴大厦二楼,7000.0,12000.0,CNY,month,unknown,unknown,unknown,0,0,,[],[],[],[],"[""团建聚餐"",""全勤奖"",""底薪加提成"",""保底工资"",""绩效奖金""]",https://www.zhipin.com/job_detail/2a6fb8db813d12690nd_3dS0FFBY.html,2026-07-15T12:48:33+08:00,4100d3404b83c01e5a3b738e84d122ccfb461a86241aae05f2871445611e7dd4,rules
2ed41665ca6d4a340nd829y5EVFQ,不看经验的钥匙管理服务岗位~包吃住6300,长春市嘉多多房地...,长春,长春朝阳区嘉惠燕京府-18栋106门市,6000.0,11000.0,CNY,month,unknown,unknown,unknown,0,0,,[],[],[],[],"[""生日福利"",""节日福利"",""团建聚餐"",""员工旅游"",""五险一金""]",https://www.zhipin.com/job_detail/2ed41665ca6d4a340nd829y5EVFQ.html,2026-07-15T12:38:33+08:00,9318f4535f0622c313209d16e14d705a77ed144583b83a371366bd1c3dd8b15b,rules
330d8929a4192ed61Xx93ty6FlFZ,档案管理专员（双休）,中国人寿沈河区支公司,沈阳,沈阳沈河区中国人寿大厦A座7楼,4000.0,6000.0,CNY,month,unknown,unknown,unknown,3,0,,"[""贯彻关于档案工作的国家法规及公司规定"",""按照档案管理工作规范条例，负责对各类的档案接收，分类，编制，检索工具进行科学的系统管理，确保档案齐全完整"",""树立和加强保密观念，做好文件，资料，档案的保密，保管工作""]",[],[],"[""毕业证""]","[""节日福利"",""有无线网"",""团建聚餐"",""员工旅游"",""带薪年假"",""企业年金"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""意外险"",""补充医疗保险"",""地铁周边"",""美女如云"",""公司氛围好"",""互联网金融""]",https://www.zhipin.com/job_detail/330d8929a4192ed61Xx93ty6FlFZ.html,2026-07-15T12:38:22+08:00,217cd418920dd7002f8e80a64020bf5c602a28b90e1c2f3d4227ac50f92f6be6,rules
3392ba77f983a4b80nV43Nq8E1FR,中国区品牌经理,Anker,深圳,深圳宝安区华润雪花科创城中国广东省深圳市宝安区创业二路388号华润雪花科创城,20000.0,40000.0,CNY,month,unknown,unknown,unknown,4,60,120,"[""本科及以上，5年及以上大型品牌管理/整合营销的经验，熟悉电商渠道营销及线上传播玩法者优先"",""有过新锐品牌品牌营销经验，至少操盘过在家电、数码、音频等行业新品campaign 1000万预算以上经验者更佳"",""有较强的市场洞察能力、创新思维、跨文化协同力，生意和结果导向，复盘意识强"",""喜欢关注科技流行趋势者优先，有创业者精神，愿意陪伴新锐品牌茁壮者优先""]","[""负责品牌整合营销规划与推广方案制定工作，包括：品牌形象规划、新品营销推广⽅案、品牌内容建设、渠道联动规划，通过协同跨部门合作确保项⽬落地"",""根据品牌战略与定位，规划品牌的产品线及产品全⽣命周期管理"",""时刻把握行业及品牌发展动向，深入挖掘内外部⽣意数据洞察及用户需求，输出品牌增长策略"",""主导品牌消费者调研项目，负责品牌健康度报告、用户调研等项目""]",[],[],"[""五险一金"",""补充医疗保险"",""定期体检"",""年终奖"",""带薪年假"",""员工旅游"",""包吃"",""节日福利"",""零食下午茶"",""企业滴滴打车""]",https://www.zhipin.com/job_detail/3392ba77f983a4b80nV43Nq8E1FR.html,2026-07-15T12:39:22+08:00,4d2f722c5da4e73d9d25eb066fb7f9adc56d09b425453d37c487bb26793252a0,rules
33b78169762859010nd83dm7E1ZY,便利店（只招3人）+接受小白+可玩手机,六安市聚祥网络科技,厦门,厦门集美区集美闽南古厝茶院·古厝咖啡,6000.0,9000.0,CNY,month,mixed,unknown,unknown,0,0,,[],[],[],[],[],https://www.zhipin.com/job_detail/33b78169762859010nd83dm7E1ZY.html,2026-07-15T12:47:35+08:00,e6fade0250d83ae61c39cd71219ad30f9f7f94f66bdb823fa7ef5b9346050162,rules
3479056529ff7da40nd_09u0FVRW,肯德基驻店骑手直招（长期短期都可）,肯德基大桥南路餐厅,南京,南京栖霞区肯德基(南京燕子矶万象汇店),6.0,8.0,CNY,per_order,unknown,full_or_part_time,unknown,0,0,,[],[],[],"[""健康证""]","[""员工旅游""]",https://www.zhipin.com/job_detail/3479056529ff7da40nd_09u0FVRW.html,2026-07-15T12:40:52+08:00,066fd58dd7b22e14cdbd49e4a6adbc64bba882097d0d01c6673b47320c3ea968,rules
38a4ee133345769a0nd92N65FFZW,生产主管,山东广源精密科技,济宁,济宁兖州区天意机械数字经济产业园,8000.0,10000.0,CNY,month,unknown,unknown,unknown,0,0,,"[""28-45 岁，3 年以上精密五金、电池铝壳、冲压车间生产主管经验"",""熟悉非标冲压设备、自动化产线现场管理，懂精益生产与 5S"",""会人员带队、现场突发问题处理，执行力强，能适应车间生产节奏"",""有锂电池壳体、汽车零部件行业经验者优先"",""责任心强，沟通协调能力好，服从公司管理""]","[""负责电池铝壳冲压车间日常生产统筹、排产排班，确保产量、交期、产能达标"",""现场 5S 管理、安全生产管控，落实设备日常点检与维护"",""负责产线⼈员管理、考勤、培训及绩效考核，稳定班组⼈员流失"",""跟进⽣产异常、制程不良，协同品质、工艺优化流程，降低损耗与不良率"",""每日⽣产数据统计、报表汇总，持续提升生产效率、控制生产成本""]",[],[],"[""补充医疗保险"",""意外险"",""定期体检"",""保底工资"",""加班补助"",""夜班补助"",""节假日加班费"",""工龄奖"",""全勤奖"",""包吃"",""包住"",""宿舍有空调"",""住房补贴"",""有无线网"",""免费工装"",""节日福利""]",https://www.zhipin.com/job_detail/38a4ee133345769a0nd92N65FFZW.html,2026-07-15T12:48:13+08:00,845772e93e02af7a613dfba2fc2da90a561efef653478bb33cff0cdcd51680d6,rules
3d8e1bf90cdbbe870nZ729y4F1BX,接应届生！开实习证明+包住宿 差旅费报销,重霄科技,昆明,昆明盘龙区颐高数码中心-B座9楼9-I、9-J,4000.0,8000.0,CNY,month,internship,unknown,unknown,3,0,,"[""性格活泼一点"",""机灵好学"",""想赚钱的"",""听话好管理的 工作时间: 周⼀到周六 上午:8:20-12:00 下午:14:00-18:20 中午2小时午休(不许打扰同事睡觉) 薪资待遇: 底薪4000(包含全勤)，15号发薪，包住宿，买五险""]",[],[],[],"[""生日福利"",""节日福利"",""有无线网"",""包住"",""团建聚餐"",""零食下午茶"",""员工旅游"",""全勤奖"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖""]",https://www.zhipin.com/job_detail/3d8e1bf90cdbbe870nZ729y4F1BX.html,2026-07-15T12:43:42+08:00,54710af20afbae66c656fa0eeaa2c25268a06afb60c8e92470f2917088a5794c,rules
3fbe80059e616a5e03J409y8GFtZ,超市拣货员,盒马鲜生,深圳,深圳龙华区盒马鲜生(红山店)地铁4号线-红山站D口,7000.0,9000.0,CNY,month,unknown,unknown,unknown,0,0,,[],[],[],[],[],https://www.zhipin.com/job_detail/3fbe80059e616a5e03J409y8GFtZ.html,2026-07-15T12:38:30+08:00,c5a81ead1223f18df5400350c8da1b12d631fa6ab8ba0af833856f9264f459aa,rules
475c4ba2ef918a300nR-3du1GVRS,保险理财专员 客服专员 保单服务专员,中国人寿西城收展部,北京,北京西城区中海金融中心1号楼3层,10000.0,15000.0,CNY,month,unknown,unknown,unknown,3,0,,"[""善于倾听 有耐心 责任心"",""有销售经验 或金融相关从业经验者优先"",""大专及以上学历 工作环境： 公司位于菜市口大吉巷商圈内 交通便利 环境 优美 早9 晚4 弹性办公 时间更自由 送娃挣钱两不误 专业的新人育成体系 老带新的工作模式 团队氛围轻松愉快 期待优秀的你早日加入～""]","[""对接新老客户的咨询服务"",""协助客户做好资料更新、升级等服务"",""约访老客户 增加粘合度，发掘客户新需求促成二次成交""]",[],[],"[""节日福利"",""团建聚餐"",""员工旅游"",""全勤奖"",""工龄奖"",""底薪加提成""]",https://www.zhipin.com/job_detail/475c4ba2ef918a300nR-3du1GVRS.html,2026-07-15T12:41:44+08:00,131b68fa412564a139bd2fcb872f2906451fb254c1647424cb130f04da4fae52,rules
4b6733697103879603Z83Nu_FVRV,水台,美团,深圳,深圳福田区南鹏大厦---华贸,7000.0,8000.0,CNY,month,unknown,part_time,unknown,0,0,,[],[],[],[],"[""交通补助"",""生日福利"",""节日福利"",""高温补贴"",""免费工装"",""有无线网"",""团建聚餐"",""员工旅游"",""带薪年假"",""工龄奖"",""法定节假日三薪"",""节假日加班费"",""企业年金"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""定期体检"",""意外险"",""补充医疗保险""]",https://www.zhipin.com/job_detail/4b6733697103879603Z83Nu_FVRV.html,2026-07-15T12:38:38+08:00,4979b22d25ff1bc0e192387a0bda4bdbfdf750f6c2cd69d78b4d376e106c43b0,rules
4d3acaa9d30d9cb503V52di4E1NX,综合金融客户经理,中国人寿九江分公司,九江,九江浔阳区中国人寿保险股份有限公司九江分公司,5000.0,8000.0,CNY,month,unknown,unknown,unknown,2,0,,[],[],[],[],"[""包吃"",""员工旅游"",""带薪年假"",""企业年金"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖""]",https://www.zhipin.com/job_detail/4d3acaa9d30d9cb503V52di4E1NX.html,2026-07-15T12:39:14+08:00,f79cef18e0172c8439fe9cc43c7f46ef6e66ec2a405ff126921c32df075135c3,rules
4d9bf912207e6ca403F72dy9FlVU,技术支持实习生,Anker,深圳,深圳健兴科技大厦B座,150.0,180.0,CNY,day,internship,internship,unknown,4,,,"[""计算机科学、电子工程、自动化、机械电子等相关专业优先"",""了解嵌入式系统、传感器原理或机器人基础架构"",""具备基础电路知识或硬件调试经验者优先"",""逻辑清晰，善于分析问题，具备较强的学习与动手能力"",""良好的沟通能力与团队协作意识，能适应快节奏工作"",""英语读写能力强，CET-6及以上，口语流利者优先"",""一周出勤4天及以上，能实习六个月以上者优先 补充说明： 主要负责IOT设备（安防摄像头）的售后技术支持工作 工作主要面向海外客户，因此需要过CET4/CET6，阅读能力/写作能力好 负责技术文档的撰写 经常会遇到跨部门沟通，因此需要沟通能力强的 实习时间最好是6个月左右""]","[""及时响应处理一线客服技术咨询，解答产品使用、故障排查及软件操作问题"",""整理常见问题案例，编写技术FAQ及用户指导文档"",""配合研发完成产品测试、日志分析及用户反馈的问题复现"",""制作技术培训材料，协助内部和外部的技术培训""]","[""英语""]","[""CET-6""]","[""五险一金"",""补充医疗保险"",""定期体检"",""年终奖"",""带薪年假"",""员工旅游"",""包吃"",""节日福利"",""零食下午茶"",""企业滴滴打车""]",https://www.zhipin.com/job_detail/4d9bf912207e6ca403F72dy9FlVU.html,2026-07-15T12:43:01+08:00,b04d1c488e21bc35bcbd88a5d353d0bb25fb5705b273681544786297306f790c,rules
4db35596f4815e8d0nd82di1F1ZT,金融贷款50%统提【年薪100万 周末双休】,上海金鋆企服科技,上海,上海普陀区辰金·高尚领域T9幢1218,15000.0,20000.0,CNY,month,unknown,unknown,unknown,3,0,,"[""年龄截止36周岁 优秀者可放宽 ("",""工作态度积极，热爱销售工作"",""有较强的事业心，勇于面对挑战"",""良好的沟通和表达能力、应变能力和解决问题的能力"",""从事过金融助贷销售者优先"",""“在销售的世界里，新人如同初生的树苗，技能是根系，心态是阳光，而团队的沃土决定了它能长多高"",""每一次拒绝不是风雨的摧残，而是向下扎根的召唤"",""” 相信通过系统化的方法和对人性的理解，我们能让新人在销售之路上走得既稳又远""]",[],[],[],"[""生日福利"",""通讯补贴"",""有无线网"",""团建聚餐"",""零食下午茶"",""员工旅游"",""全勤奖"",""底薪加提成"",""保底工资"",""绩效奖金"",""五险一金""]",https://www.zhipin.com/job_detail/4db35596f4815e8d0nd82di1F1ZT.html,2026-07-15T12:40:45+08:00,621b92e9f21b68b5d0f36db8af42825c9948c1d8fdbbe0903dd0335baccab586,rules
511b05676ee49bb80nZ-39-_EldY,团播直播+单身公寓包住+保底1W+可预支工资,岳阳悦空间科技发展,长沙,长沙开福区哲哲互娱直播孵化基地3楼,7000.0,12000.0,CNY,month,internship,unknown,unknown,0,0,,[],[],[],[],"[""交通补助"",""生日福利"",""节日福利"",""免费工装"",""有无线网"",""住房补贴"",""宿舍有空调"",""包住"",""团建聚餐"",""员工旅游"",""带薪年假"",""底薪加提成"",""保底工资""]",https://www.zhipin.com/job_detail/511b05676ee49bb80nZ-39-_EldY.html,2026-07-15T12:38:36+08:00,844fb72e416527a5e66c62389364539c7ac3959ddc954e451cead955b8e29fe6,rules
51dcb0ed655811d303Bz39u_E1dR,中走丝师傅,环力智能科技有限公司,东莞,东莞怡昌电子信息产业项目,9000.0,10000.0,CNY,month,experienced,unknown,unknown,0,36,60,[],[],"[""CAD""]",[],"[""五险一金"",""加班补助"",""全勤奖"",""员工旅游"",""包吃"",""节日福利"",""住房补贴""]",https://www.zhipin.com/job_detail/51dcb0ed655811d303Bz39u_E1dR.html,2026-07-15T12:39:03+08:00,9b8f868969acd04b836d28af7682928e463f0213d8707cfc16a36a73095f0dce,rules
5507ab3aa8fce0441HF40920EldZ,超市兼职（可下班兼职+就近安排）,朴朴超市,深圳,深圳龙岗区好万家家居装饰建材商城(龙城大道)东门一楼朴朴超市,2000.0,3500.0,CNY,month,unknown,part_time,unknown,0,0,,[],"[""拣货打包，补货理货，类似超市店员"",""【上班时间】这是一份兼职"",""一天最少3小时，时间多可以根据门店需求多排班"",""一周需要5-6天出勤"",""时间灵活，完全可以下班后过来"",""工作时间弹性"",""【薪资问题】基础时薪+浮动薪资，拣货打包速度越快时薪越高"",""【工作地点】就近安排"",""全市100多家门店可安排，在家附近就能上班""]",[],[],"[""定期体检"",""年终奖"",""股票期权"",""带薪年假"",""节日福利"",""团建经费""]",https://www.zhipin.com/job_detail/5507ab3aa8fce0441HF40920EldZ.html,2026-07-15T12:44:04+08:00,4d56f68ba1c114308be90b38ab1bf22e42f45536ccf81f4a1e053706a7a8a391,rules
570afd6371afefe80nZ52NS-FFZZ,工业机械动力电池售前后工程师,天能电池,湖州,湖州长兴县天能集团研发中心,6000.0,11000.0,CNY,month,experienced,unknown,remote,3,12,36,[],[],[],[],"[""五险一金"",""加班补助"",""年终奖"",""带薪年假"",""餐补"",""通讯补贴"",""节日福利"",""住房补贴""]",https://www.zhipin.com/job_detail/570afd6371afefe80nZ52NS-FFZZ.html,2026-07-15T12:38:28+08:00,23c4cf2c1dd0da8fe7e6a8694216eb0c7dd55286fc093699962dada70ac62039,rules
59aa68a4c45909940ndy39m_EFpX,天！绝世好工作~月休八天+待遇优渥+长白班,美团,深圳,深圳龙岗区吉华工业区H栋（大靓站）,6000.0,9000.0,CNY,month,unknown,unknown,unknown,0,0,,[],[],[],[],"[""交通补助"",""生日福利"",""节日福利"",""高温补贴"",""免费工装"",""有无线网"",""团建聚餐"",""员工旅游"",""带薪年假"",""工龄奖"",""法定节假日三薪"",""节假日加班费"",""企业年金"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""定期体检"",""意外险"",""补充医疗保险""]",https://www.zhipin.com/job_detail/59aa68a4c45909940ndy39m_EFpX.html,2026-07-15T12:43:51+08:00,12c2472a9f1578716e76699fd84915f7581348d1ded3f75e579c703cc345f866,rules
